rel_path,bytes,chunks,embed_ms,status
metadata/src/main/java/org/apache/kafka/metadata/ScramCredentialData.java,3663,2,44,ok
metadata/src/main/java/org/apache/kafka/metadata/VersionRange.java,2511,1,34,ok
metadata/src/main/java/org/apache/kafka/metadata/authorizer/AclCache.java,3739,2,45,ok
metadata/src/main/java/org/apache/kafka/metadata/authorizer/AclMutator.java,2416,1,29,ok
metadata/src/main/java/org/apache/kafka/metadata/authorizer/ClusterMetadataAuthorizer.java,7076,3,81,ok
metadata/src/main/java/org/apache/kafka/metadata/authorizer/StandardAcl.java,6781,3,68,ok
metadata/src/main/java/org/apache/kafka/metadata/authorizer/StandardAclRecordIterator.java,2167,1,27,ok
metadata/src/main/java/org/apache/kafka/metadata/authorizer/StandardAclWithId.java,2684,1,35,ok
metadata/src/main/java/org/apache/kafka/metadata/authorizer/StandardAuthorizer.java,7725,3,87,ok
metadata/src/main/java/org/apache/kafka/metadata/authorizer/StandardAuthorizerData.java,24188,10,240,ok
metadata/src/main/java/org/apache/kafka/metadata/bootstrap/BootstrapDirectory.java,4559,2,50,ok
metadata/src/main/java/org/apache/kafka/metadata/bootstrap/BootstrapMetadata.java,7475,4,76,ok
metadata/src/main/java/org/apache/kafka/metadata/placement/ClusterDescriber.java,1364,1,22,ok
metadata/src/main/java/org/apache/kafka/metadata/placement/DefaultDirProvider.java,1340,1,22,ok
metadata/src/main/java/org/apache/kafka/metadata/placement/PartitionAssignment.java,2774,1,37,ok
metadata/src/main/java/org/apache/kafka/metadata/placement/PlacementSpec.java,2395,1,27,ok
metadata/src/main/java/org/apache/kafka/metadata/placement/ReplicaPlacer.java,1620,1,21,ok
metadata/src/main/java/org/apache/kafka/metadata/placement/StripedReplicaPlacer.java,17080,8,183,ok
metadata/src/main/java/org/apache/kafka/metadata/placement/TopicAssignment.java,1997,1,25,ok
metadata/src/main/java/org/apache/kafka/metadata/placement/UsableBroker.java,2067,1,29,ok
metadata/src/main/java/org/apache/kafka/metadata/properties/MetaProperties.java,8522,3,87,ok
metadata/src/main/java/org/apache/kafka/metadata/properties/MetaPropertiesEnsemble.java,23437,10,223,ok
metadata/src/main/java/org/apache/kafka/metadata/properties/MetaPropertiesVersion.java,2414,1,30,ok
metadata/src/main/java/org/apache/kafka/metadata/properties/PropertiesUtils.java,3520,2,46,ok
metadata/src/main/java/org/apache/kafka/metadata/publisher/FeaturesPublisher.java,2466,1,29,ok
metadata/src/main/java/org/apache/kafka/metadata/storage/Formatter.java,21167,8,195,ok
metadata/src/main/java/org/apache/kafka/metadata/storage/FormatterException.java,1074,1,18,ok
metadata/src/main/java/org/apache/kafka/metadata/storage/ScramParser.java,11474,6,107,ok
metadata/src/main/java/org/apache/kafka/metadata/util/BatchFileReader.java,6980,3,68,ok
metadata/src/main/java/org/apache/kafka/metadata/util/BatchFileWriter.java,4584,2,50,ok
metadata/src/main/java/org/apache/kafka/metadata/util/RecordRedactor.java,2689,1,32,ok
metadata/src/main/java/org/apache/kafka/metadata/util/SnapshotFileReader.java,7897,4,80,ok
raft/src/main/java/org/apache/kafka/raft/Batch.java,6546,3,68,ok
raft/src/main/java/org/apache/kafka/raft/BatchReader.java,2441,1,31,ok
raft/src/main/java/org/apache/kafka/raft/CandidateState.java,7175,3,65,ok
raft/src/main/java/org/apache/kafka/raft/ControlRecord.java,4464,2,45,ok
raft/src/main/java/org/apache/kafka/raft/DynamicVoter.java,6777,3,76,ok
raft/src/main/java/org/apache/kafka/raft/DynamicVoters.java,3854,2,45,ok
raft/src/main/java/org/apache/kafka/raft/ElectionState.java,7226,3,80,ok
raft/src/main/java/org/apache/kafka/raft/Endpoints.java,11551,4,100,ok
raft/src/main/java/org/apache/kafka/raft/EpochState.java,2165,1,30,ok
raft/src/main/java/org/apache/kafka/raft/ExpirationService.java,1438,1,23,ok
raft/src/main/java/org/apache/kafka/raft/ExternalKRaftMetrics.java,1090,1,19,ok
